run_key,label,family,canonical,condition,shot,model,seed,tasks,trials_per_task,total_predictions,mean_accuracy,accuracy_task_cluster_se,mean_edit_distance,edit_distance_task_cluster_se,path
progen2_medium,ProGen2 medium,progen2,False,deranged,8,models/ProGen2-medium-bf16,42,100,128,12800,0.143046875,0.02050844417918448,2.992578125,0.09597459115182817,progen2_family/progen2_medium/deranged/ProGen2-medium-bf16_ic8.json
progen2_medium,ProGen2 medium,progen2,False,deranged,16,models/ProGen2-medium-bf16,42,100,128,12800,0.14578125,0.021606515471293317,3.001875,0.10286078459614037,progen2_family/progen2_medium/deranged/ProGen2-medium-bf16_ic16.json
progen2_medium,ProGen2 medium,progen2,False,deranged,32,models/ProGen2-medium-bf16,42,100,128,12800,0.1484375,0.022469487763768926,2.96671875,0.10413432381413876,progen2_family/progen2_medium/deranged/ProGen2-medium-bf16_ic32.json
progen2_medium,ProGen2 medium,progen2,False,deranged,48,models/ProGen2-medium-bf16,42,100,128,12800,0.155859375,0.022671177542718267,2.9503125,0.10280655128472153,progen2_family/progen2_medium/deranged/ProGen2-medium-bf16_ic48.json
progen2_large,ProGen2 large,progen2,False,clean,1,models/ProGen2-large-bf16,42,100,128,12800,0.127265625,0.01698336905085068,3.097890625,0.0622996764978891,progen2_family/progen2_large/clean/ProGen2-large-bf16_ic1.json
progen2_large,ProGen2 large,progen2,False,clean,2,models/ProGen2-large-bf16,42,100,128,12800,0.139296875,0.01822411151498406,2.91109375,0.06902839602840573,progen2_family/progen2_large/clean/ProGen2-large-bf16_ic2.json
progen2_large,ProGen2 large,progen2,False,clean,4,models/ProGen2-large-bf16,42,100,128,12800,0.1565625,0.01976639385207641,2.771328125,0.08637834977468134,progen2_family/progen2_large/clean/ProGen2-large-bf16_ic4.json
progen2_large,ProGen2 large,progen2,False,clean,8,models/ProGen2-large-bf16,42,100,128,12800,0.178046875,0.021882973102789135,2.646328125,0.09297155870417743,progen2_family/progen2_large/clean/ProGen2-large-bf16_ic8.json
progen2_large,ProGen2 large,progen2,False,clean,16,models/ProGen2-large-bf16,42,100,128,12800,0.191015625,0.022127024645831647,2.575078125,0.09680044167514423,progen2_family/progen2_large/clean/ProGen2-large-bf16_ic16.json
progen2_large,ProGen2 large,progen2,False,clean,32,models/ProGen2-large-bf16,42,100,128,12800,0.19484375,0.02183940895218279,2.547109375,0.09436289916473775,progen2_family/progen2_large/clean/ProGen2-large-bf16_ic32.json
progen2_large,ProGen2 large,progen2,False,clean,48,models/ProGen2-large-bf16,42,100,128,12800,0.20171875,0.022030410471861668,2.513046875,0.09515247105197631,progen2_family/progen2_large/clean/ProGen2-large-bf16_ic48.json
progen2_large,ProGen2 large,progen2,False,deranged,1,models/ProGen2-large-bf16,42,100,128,12800,0.127265625,0.01698336905085068,3.097890625,0.0622996764978891,progen2_family/progen2_large/deranged/ProGen2-large-bf16_ic1.json
progen2_large,ProGen2 large,progen2,False,deranged,2,models/ProGen2-large-bf16,42,100,128,12800,0.1303125,0.018658657981665445,3.0796875,0.07169214979790466,progen2_family/progen2_large/deranged/ProGen2-large-bf16_ic2.json
progen2_large,ProGen2 large,progen2,False,deranged,4,models/ProGen2-large-bf16,42,100,128,12800,0.143984375,0.02085588711712817,2.9784375,0.0867113289094186,progen2_family/progen2_large/deranged/ProGen2-large-bf16_ic4.json
progen2_large,ProGen2 large,progen2,False,deranged,8,models/ProGen2-large-bf16,42,100,128,12800,0.15203125,0.021720407701434623,2.94390625,0.09393935921557428,progen2_family/progen2_large/deranged/ProGen2-large-bf16_ic8.json
progen2_large,ProGen2 large,progen2,False,deranged,16,models/ProGen2-large-bf16,42,100,128,12800,0.151796875,0.021878453630237982,3.005625,0.10107241897689452,progen2_family/progen2_large/deranged/ProGen2-large-bf16_ic16.json
progen2_large,ProGen2 large,progen2,False,deranged,32,models/ProGen2-large-bf16,42,100,128,12800,0.1503125,0.022415952907697257,2.981875,0.10163167079237281,progen2_family/progen2_large/deranged/ProGen2-large-bf16_ic32.json
progen2_large,ProGen2 large,progen2,False,deranged,48,models/ProGen2-large-bf16,42,100,128,12800,0.15109375,0.022051344353573404,3.009765625,0.10230451883933919,progen2_family/progen2_large/deranged/ProGen2-large-bf16_ic48.json
progen2_xlarge,ProGen2 xlarge,progen2,False,clean,1,models/ProGen2-xlarge-bf16,42,100,128,12800,0.119140625,0.015897394810290816,3.2971875,0.04746809135587503,progen2_family/progen2_xlarge/clean/ProGen2-xlarge-bf16_ic1.json
progen2_xlarge,ProGen2 xlarge,progen2,False,clean,2,models/ProGen2-xlarge-bf16,42,100,128,12800,0.123671875,0.01693966424949369,3.189375,0.05399967886233072,progen2_family/progen2_xlarge/clean/ProGen2-xlarge-bf16_ic2.json
progen2_xlarge,ProGen2 xlarge,progen2,False,clean,4,models/ProGen2-xlarge-bf16,42,100,128,12800,0.145234375,0.018720415093372002,3.033125,0.06841055939111891,progen2_family/progen2_xlarge/clean/ProGen2-xlarge-bf16_ic4.json
progen2_xlarge,ProGen2 xlarge,progen2,False,clean,8,models/ProGen2-xlarge-bf16,42,100,128,12800,0.156171875,0.02030172080687178,2.92375,0.0787338272033429,progen2_family/progen2_xlarge/clean/ProGen2-xlarge-bf16_ic8.json
progen2_xlarge,ProGen2 xlarge,progen2,False,clean,16,models/ProGen2-xlarge-bf16,42,100,128,12800,0.167421875,0.020845242512308133,2.83875,0.0842670465400073,progen2_family/progen2_xlarge/clean/ProGen2-xlarge-bf16_ic16.json
progen2_xlarge,ProGen2 xlarge,progen2,False,clean,32,models/ProGen2-xlarge-bf16,42,100,128,12800,0.186484375,0.021802915761718538,2.65390625,0.09210483715775566,progen2_family/progen2_xlarge/clean/ProGen2-xlarge-bf16_ic32.json
progen2_xlarge,ProGen2 xlarge,progen2,False,clean,48,models/ProGen2-xlarge-bf16,42,100,128,12800,0.20234375,0.02309314046297191,2.5225,0.0917925702166014,progen2_family/progen2_xlarge/clean/ProGen2-xlarge-bf16_ic48.json
progen2_xlarge,ProGen2 xlarge,progen2,False,deranged,1,models/ProGen2-xlarge-bf16,42,100,128,12800,0.119140625,0.015897394810290816,3.2971875,0.04746809135587503,progen2_family/progen2_xlarge/deranged/ProGen2-xlarge-bf16_ic1.json
progen2_xlarge,ProGen2 xlarge,progen2,False,deranged,2,models/ProGen2-xlarge-bf16,42,100,128,12800,0.11703125,0.016605883183298274,3.330859375,0.05779931503604151,progen2_family/progen2_xlarge/deranged/ProGen2-xlarge-bf16_ic2.json
progen2_xlarge,ProGen2 xlarge,progen2,False,deranged,4,models/ProGen2-xlarge-bf16,42,100,128,12800,0.130703125,0.019134658805265065,3.233125,0.07552905519508116,progen2_family/progen2_xlarge/deranged/ProGen2-xlarge-bf16_ic4.json
progen2_xlarge,ProGen2 xlarge,progen2,False,deranged,8,models/ProGen2-xlarge-bf16,42,100,128,12800,0.136015625,0.019794499585430156,3.19046875,0.08570509063736213,progen2_family/progen2_xlarge/deranged/ProGen2-xlarge-bf16_ic8.json
progen2_xlarge,ProGen2 xlarge,progen2,False,deranged,16,models/ProGen2-xlarge-bf16,42,100,128,12800,0.1346875,0.019690831648513506,3.21609375,0.0961213159525247,progen2_family/progen2_xlarge/deranged/ProGen2-xlarge-bf16_ic16.json
progen2_xlarge,ProGen2 xlarge,progen2,False,deranged,32,models/ProGen2-xlarge-bf16,42,100,128,12800,0.14796875,0.022111261330013867,3.060546875,0.09473242189716781,progen2_family/progen2_xlarge/deranged/ProGen2-xlarge-bf16_ic32.json
progen2_xlarge,ProGen2 xlarge,progen2,False,deranged,48,models/ProGen2-xlarge-bf16,42,100,128,12800,0.151171875,0.021790674125214245,3.062578125,0.09961192002591461,progen2_family/progen2_xlarge/deranged/ProGen2-xlarge-bf16_ic48.json
chessgpt,ChessGPT 50M,chessgpt,False,clean,1,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.09234375,0.009229444019876567,1.774375,0.039474981288498065,chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic1.json
chessgpt,ChessGPT 50M,chessgpt,False,clean,2,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.097578125,0.009174582686293977,1.74078125,0.03896268497309317,chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic2.json
chessgpt,ChessGPT 50M,chessgpt,False,clean,4,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.1159375,0.01004284245128154,1.724375,0.042287351436811504,chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic4.json
chessgpt,ChessGPT 50M,chessgpt,False,clean,8,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.171796875,0.014977712803359463,1.644921875,0.051871536100237106,chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic8.json
chessgpt,ChessGPT 50M,chessgpt,False,deranged,1,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.09234375,0.009229444019876567,1.774375,0.039474981288498065,chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic1.json
chessgpt,ChessGPT 50M,chessgpt,False,deranged,2,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.093046875,0.00894429327786005,1.745859375,0.039523550442681264,chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic2.json
chessgpt,ChessGPT 50M,chessgpt,False,deranged,4,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.1146875,0.009819457057304774,1.72328125,0.04256202129786868,chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic4.json
chessgpt,ChessGPT 50M,chessgpt,False,deranged,8,N8Programs/karvonen-chessgpt-50m-mlx-bf16,9205,100,128,12800,0.173359375,0.01509220031138965,1.646953125,0.05387217977554045,chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic8.json
musicroll,MusicRoll 50M,musicroll,False,clean,1,N8Programs/Musicroll-50M,42,100,128,12800,0.168359375,0.022983656982755778,2.926484375,0.09075016221678586,musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic1.json
musicroll,MusicRoll 50M,musicroll,False,clean,2,N8Programs/Musicroll-50M,42,100,128,12800,0.17,0.023616248095000097,2.86921875,0.09320433979359802,musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic2.json
musicroll,MusicRoll 50M,musicroll,False,clean,4,N8Programs/Musicroll-50M,42,100,128,12800,0.17875,0.02518801616760629,2.812734375,0.09755695425346464,musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic4.json
musicroll,MusicRoll 50M,musicroll,False,clean,8,N8Programs/Musicroll-50M,42,100,128,12800,0.178359375,0.02476960772790236,2.793828125,0.1003920079838317,musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic8.json
musicroll,MusicRoll 50M,musicroll,False,clean,16,N8Programs/Musicroll-50M,42,100,128,12800,0.169453125,0.024396341737951573,2.813359375,0.10205481728870039,musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic16.json
musicroll,MusicRoll 50M,musicroll,False,clean,32,N8Programs/Musicroll-50M,42,100,128,12800,0.173203125,0.024759649706938953,2.775703125,0.09846920428745355,musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic32.json
musicroll,MusicRoll 50M,musicroll,False,deranged,2,N8Programs/Musicroll-50M,42,100,128,12800,0.170546875,0.023638932118915518,2.89328125,0.09960812752981978,musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic2.json
musicroll,MusicRoll 50M,musicroll,False,deranged,4,N8Programs/Musicroll-50M,42,100,128,12800,0.17765625,0.024417541103188178,2.84390625,0.10066314481652609,musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic4.json
musicroll,MusicRoll 50M,musicroll,False,deranged,8,N8Programs/Musicroll-50M,42,100,128,12800,0.17296875,0.024430263248469513,2.83140625,0.10196260665254664,musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic8.json
musicroll,MusicRoll 50M,musicroll,False,deranged,16,N8Programs/Musicroll-50M,42,100,128,12800,0.1665625,0.024046917097760488,2.85359375,0.10460694242415355,musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic16.json
musicroll,MusicRoll 50M,musicroll,False,deranged,32,N8Programs/Musicroll-50M,42,100,128,12800,0.1625,0.02421353092184787,2.83921875,0.10124136900681642,musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic32.json
